Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Turkey,TUR,1963,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,5.87459987211475
Turkey,TUR,1962,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,5.1982612418273
Turkey,TUR,2020,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.522807354707867
Turkey,TUR,2019,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.492281554810085
Turkey,TUR,2018,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.49553801380919
Turkey,TUR,2017,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.432940176986524
Turkey,TUR,2016,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.510556454577178
Turkey,TUR,2015,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.496534599563158
Turkey,TUR,2014,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.499305009497906
Turkey,TUR,2013,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.487007346627483
Turkey,TUR,2012,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.418232928080148
Turkey,TUR,2011,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.548776144921812
Turkey,TUR,2010,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.432654558354129
Turkey,TUR,2009,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.36878375185494
Turkey,TUR,2008,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.378653583172488
Turkey,TUR,2007,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.448484481170993
Turkey,TUR,2006,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.506136531620904
Turkey,TUR,2005,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.515586655056288
Turkey,TUR,2004,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.654054799315691
Turkey,TUR,2003,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.800333223561425
Turkey,TUR,2002,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.811020607359997
Turkey,TUR,2001,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.854995593988319
Turkey,TUR,2000,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.12015199042317
Turkey,TUR,1999,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.34201377418027
Turkey,TUR,1998,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.35332448215481
Turkey,TUR,1997,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.28438162896918
Turkey,TUR,1996,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.70028383857883
Turkey,TUR,1995,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.45338426630953
Turkey,TUR,1994,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.5340638658654
Turkey,TUR,1993,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.86505703149867
Turkey,TUR,1992,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.40378329745874
Turkey,TUR,1991,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.75070948159254
Turkey,TUR,1990,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.04222694484541
Turkey,TUR,1989,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.31329504094028
Turkey,TUR,1987,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.29421933771457
Turkey,TUR,1986,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.69996078921382
Turkey,TUR,1985,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.60995813124309
Turkey,TUR,1984,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,5.12881412819363
Turkey,TUR,1983,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,6.55958235392474
Turkey,TUR,1982,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,8.02478683875551
Turkey,TUR,1981,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.97890321589305
Turkey,TUR,1980,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,13.5879837480674
Turkey,TUR,1979,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,13.3799765584375
Turkey,TUR,1978,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,19.1609382511707
Turkey,TUR,1977,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,15.8721331312074
Turkey,TUR,1976,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,26.864188338162
Turkey,TUR,1975,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,20.3131814064972
Turkey,TUR,1974,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,18.7886767591862
Turkey,TUR,1973,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,26.7194719902642
Turkey,TUR,1972,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,25.5301774834529
Turkey,TUR,1971,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,33.2180802485537
Turkey,TUR,1970,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,33.5818043956629
Turkey,TUR,1969,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,26.1493972065125
Turkey,TUR,1968,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,33.1243928696497
Turkey,TUR,1967,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,30.2694402317233
Turkey,TUR,1966,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,26.9106987608869
Turkey,TUR,1965,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,28.9886640340795
Turkey,TUR,1964,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,28.7820414880755
Turkey,TUR,1963,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,30.8649667616937
Turkey,TUR,1962,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,23.6545659230876
